title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_href,analysis_url,duration_ms,time_signature
['Interstate Love Song'],['Stone Temple Pilots'],['1AfYo6cKm3yHsJHdmNoGO1'],0.214,0.947,4,-5.053,1,0.0507,0.000552,0.00352,0.238,0.483,170.616,https://api.spotify.com/v1/tracks/1AfYo6cKm3yHsJHdmNoGO1,https://api.spotify.com/v1/audio-analysis/1AfYo6cKm3yHsJHdmNoGO1,193613,4
['Hunger Strike'],['Temple Of The Dog'],['35SiNV5YHBDsuiTtD0CIwc'],0.37,0.563,0,-10.842,1,0.0323,0.0201,1.93e-06,0.0852,0.303,137.695,https://api.spotify.com/v1/tracks/35SiNV5YHBDsuiTtD0CIwc,https://api.spotify.com/v1/audio-analysis/35SiNV5YHBDsuiTtD0CIwc,243027,4
['Karma Police'],['Radiohead'],['4toSP60xmDNCFuXly8ywNZ'],0.36,0.505,7,-9.129,1,0.026,0.0626,9.22e-05,0.172,0.317,74.807,https://api.spotify.com/v1/tracks/4toSP60xmDNCFuXly8ywNZ,https://api.spotify.com/v1/audio-analysis/4toSP60xmDNCFuXly8ywNZ,264067,4
['Rooster (2022 Remaster)'],['Alice In Chains'],['0wvIGFIgbyz4JNwQhZgTv2'],0.271,0.551,3,-8.46,1,0.0272,0.0307,0.000581,0.118,0.2,143.899,https://api.spotify.com/v1/tracks/0wvIGFIgbyz4JNwQhZgTv2,https://api.spotify.com/v1/audio-analysis/0wvIGFIgbyz4JNwQhZgTv2,374333,3
['Lump'],['The Presidents Of The United States Of America'],['2JdzB67NvIa90K4gEZPLeX'],0.499,0.873,6,-3.902,1,0.0386,0.00468,0.0,0.165,0.864,142.726,https://api.spotify.com/v1/tracks/2JdzB67NvIa90K4gEZPLeX,https://api.spotify.com/v1/audio-analysis/2JdzB67NvIa90K4gEZPLeX,134200,4
['Today - 2011 Remaster'],['The Smashing Pumpkins'],['3cahGAUUQ0n55EjLBs2Wjo'],0.457,0.825,8,-7.611,1,0.0268,3.29e-05,0.578,0.0548,0.414,82.539,https://api.spotify.com/v1/tracks/3cahGAUUQ0n55EjLBs2Wjo,https://api.spotify.com/v1/audio-analysis/3cahGAUUQ0n55EjLBs2Wjo,201173,4
['Vasoline'],['Stone Temple Pilots'],['5vCE0xRLIEG1Zej2tgWFDb'],0.297,0.989,10,-4.945,1,0.111,0.00141,0.000167,0.0911,0.323,168.893,https://api.spotify.com/v1/tracks/5vCE0xRLIEG1Zej2tgWFDb,https://api.spotify.com/v1/audio-analysis/5vCE0xRLIEG1Zej2tgWFDb,174760,4
['Creep'],['Radiohead'],['3HfB5hBU0dmBt8T0iCmH42'],0.532,0.344,7,-13.057,1,0.035,0.00563,0.000473,0.115,0.126,91.834,https://api.spotify.com/v1/tracks/3HfB5hBU0dmBt8T0iCmH42,https://api.spotify.com/v1/audio-analysis/3HfB5hBU0dmBt8T0iCmH42,235667,4
['Peaches'],['The Presidents Of The United States Of America'],['3VEFybccRTeWSZRkJxDuNR'],0.417,0.849,1,-4.199,0,0.0481,0.0146,0.000387,0.0673,0.594,94.267,https://api.spotify.com/v1/tracks/3VEFybccRTeWSZRkJxDuNR,https://api.spotify.com/v1/audio-analysis/3VEFybccRTeWSZRkJxDuNR,171693,4
['Loser'],['Beck'],['4b8GTae6rqb9oPiRzVa3Gy'],0.595,0.617,6,-10.455,0,0.117,0.0343,0.000135,0.383,0.823,85.387,https://api.spotify.com/v1/tracks/4b8GTae6rqb9oPiRzVa3Gy,https://api.spotify.com/v1/audio-analysis/4b8GTae6rqb9oPiRzVa3Gy,234960,4
['Are You Gonna Go My Way'],['Lenny Kravitz'],['45Ia1U4KtIjAPPU7Wv1Sea'],0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,https://api.spotify.com/v1/tracks/45Ia1U4KtIjAPPU7Wv1Sea,https://api.spotify.com/v1/audio-analysis/45Ia1U4KtIjAPPU7Wv1Sea,211933,4
"[""A Good Night's Sleep And A Cab Fare Home""]",['The Strypes'],['0kbzOPnaEpGF7CU4mmNilO'],0.678,0.799,7,-6.528,0,0.0365,0.00179,8.41e-06,0.12,0.397,105.013,https://api.spotify.com/v1/tracks/0kbzOPnaEpGF7CU4mmNilO,https://api.spotify.com/v1/audio-analysis/0kbzOPnaEpGF7CU4mmNilO,176387,4
['Queen Of The Half Crown'],['The Strypes'],['0qVWff4M4AKnjmDILvv3xw'],0.446,0.868,7,-5.693,1,0.0697,0.000912,1.31e-05,0.401,0.554,162.014,https://api.spotify.com/v1/tracks/0qVWff4M4AKnjmDILvv3xw,https://api.spotify.com/v1/audio-analysis/0qVWff4M4AKnjmDILvv3xw,205480,4
['Hanging'],['Nothing But Thieves'],['1g4DuSKf6rMdOTzrEcGB6o'],0.45,0.733,0,-4.497,0,0.0546,0.00389,0.00976,0.0741,0.401,158.92,https://api.spotify.com/v1/tracks/1g4DuSKf6rMdOTzrEcGB6o,https://api.spotify.com/v1/audio-analysis/1g4DuSKf6rMdOTzrEcGB6o,231440,4
['Itch'],['Nothing But Thieves'],['5gWN50cMZdfdf8SbinlNHp'],0.305,0.925,9,-3.184,1,0.0981,5.71e-05,0.00336,0.108,0.313,149.727,https://api.spotify.com/v1/tracks/5gWN50cMZdfdf8SbinlNHp,https://api.spotify.com/v1/audio-analysis/5gWN50cMZdfdf8SbinlNHp,204613,4
['In Bloom'],['Nirvana'],['0eeEzvw5Etwv6tyz2PyE6L'],0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,https://api.spotify.com/v1/tracks/0eeEzvw5Etwv6tyz2PyE6L,https://api.spotify.com/v1/audio-analysis/0eeEzvw5Etwv6tyz2PyE6L,255080,4
['DOA'],['Foo Fighters'],['1QZFn6QUNHfCp8s06C91hw'],0.462,0.913,2,-4.298,1,0.074,0.000189,0.00142,0.0671,0.72,145.522,https://api.spotify.com/v1/tracks/1QZFn6QUNHfCp8s06C91hw,https://api.spotify.com/v1/audio-analysis/1QZFn6QUNHfCp8s06C91hw,252107,4
['Times Like These'],['Foo Fighters'],['4xanWVQIzdCf51mg8cd1cQ'],0.36,0.905,4,-3.808,0,0.0812,1.37e-05,7.51e-06,0.0753,0.309,144.544,https://api.spotify.com/v1/tracks/4xanWVQIzdCf51mg8cd1cQ,https://api.spotify.com/v1/audio-analysis/4xanWVQIzdCf51mg8cd1cQ,267973,4
['Do I Wanna Know?'],['Arctic Monkeys'],['3jfr0TF6DQcOLat8gGn7E2'],0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,https://api.spotify.com/v1/tracks/3jfr0TF6DQcOLat8gGn7E2,https://api.spotify.com/v1/audio-analysis/3jfr0TF6DQcOLat8gGn7E2,272394,4
['Figure It Out'],['Royal Blood'],['3MjrueDQKVr6xDDseZwhEd'],0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,https://api.spotify.com/v1/tracks/3MjrueDQKVr6xDDseZwhEd,https://api.spotify.com/v1/audio-analysis/3MjrueDQKVr6xDDseZwhEd,183602,4
"[""Can't Stop""]",['Red Hot Chili Peppers'],['3ZOEytgrvLwQaqXreDs2Jx'],0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,269000,4
"[""Ain't No Rest For The Wicked - Original Version""]",['Cage The Elephant'],['5c5a2Ptu8eyIpljhQHjIqk'],0.635,0.914,0,-5.631,1,0.111,0.0597,0.0,0.601,0.922,156.014,https://api.spotify.com/v1/tracks/5c5a2Ptu8eyIpljhQHjIqk,https://api.spotify.com/v1/audio-analysis/5c5a2Ptu8eyIpljhQHjIqk,175493,4
['Psycho'],['Muse'],['383QXk8nb2YrARMUwDdjQS'],0.555,0.883,2,-3.426,1,0.0341,0.00114,0.041,0.868,0.507,125.02,https://api.spotify.com/v1/tracks/383QXk8nb2YrARMUwDdjQS,https://api.spotify.com/v1/audio-analysis/383QXk8nb2YrARMUwDdjQS,316718,4
['No One Knows'],['Queens of the Stone Age'],['6y20BV5L33R8YXM0YuI38N'],0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,https://api.spotify.com/v1/tracks/6y20BV5L33R8YXM0YuI38N,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,278747,4
['Smells Like Teen Spirit'],['Nirvana'],['4hy4fb5D1KL50b3sng9cjw'],0.48,0.875,1,-5.898,1,0.0429,1.62e-05,0.000751,0.103,0.826,116.754,https://api.spotify.com/v1/tracks/4hy4fb5D1KL50b3sng9cjw,https://api.spotify.com/v1/audio-analysis/4hy4fb5D1KL50b3sng9cjw,300827,4
['R U Mine?'],['Arctic Monkeys'],['7Jzsc04YpkRwB1zeyM39wE'],0.509,0.763,11,-5.724,0,0.0302,0.00708,0.0,0.224,0.635,97.076,https://api.spotify.com/v1/tracks/7Jzsc04YpkRwB1zeyM39wE,https://api.spotify.com/v1/audio-analysis/7Jzsc04YpkRwB1zeyM39wE,201733,4
['All My Life'],['Foo Fighters'],['40Gxnw5Vc8hnhGFknXHe3R'],0.583,0.586,5,-5.683,1,0.0518,0.000231,0.000633,0.494,0.622,167.798,https://api.spotify.com/v1/tracks/40Gxnw5Vc8hnhGFknXHe3R,https://api.spotify.com/v1/audio-analysis/40Gxnw5Vc8hnhGFknXHe3R,262733,4
"['Steady, As She Goes']",['The Raconteurs'],['2VAlwOewe5c40VHyqozF1V'],0.534,0.605,9,-4.366,1,0.113,0.00865,0.00826,0.0781,0.56,123.003,https://api.spotify.com/v1/tracks/2VAlwOewe5c40VHyqozF1V,https://api.spotify.com/v1/audio-analysis/2VAlwOewe5c40VHyqozF1V,215267,4
['All Over You'],['Live'],['0shhngpGC6qR0ByCLchReX'],0.316,0.819,1,-5.852,1,0.0529,0.00646,1.35e-06,0.292,0.344,131.932,https://api.spotify.com/v1/tracks/0shhngpGC6qR0ByCLchReX,https://api.spotify.com/v1/audio-analysis/0shhngpGC6qR0ByCLchReX,239533,4
['All Summer Long'],['Kid Rock'],['368S2jjTfDk9Hk9x9YDzwj'],0.702,0.875,7,-3.588,1,0.0283,0.014,0.0,0.0872,0.905,103.003,https://api.spotify.com/v1/tracks/368S2jjTfDk9Hk9x9YDzwj,https://api.spotify.com/v1/audio-analysis/368S2jjTfDk9Hk9x9YDzwj,296960,4
['Be Yourself'],['Audioslave'],['7r9ZTgy31yObGZE6ZYDlQg'],0.423,0.845,11,-3.509,0,0.0559,0.143,5.07e-06,0.213,0.317,116.602,https://api.spotify.com/v1/tracks/7r9ZTgy31yObGZE6ZYDlQg,https://api.spotify.com/v1/audio-analysis/7r9ZTgy31yObGZE6ZYDlQg,278973,4
['Beverly Hills'],['Weezer'],['3E14pb0zKtI9ugTGzWOOjU'],0.682,0.816,5,-3.719,1,0.0791,0.0943,0.0,0.215,0.745,87.907,https://api.spotify.com/v1/tracks/3E14pb0zKtI9ugTGzWOOjU,https://api.spotify.com/v1/audio-analysis/3E14pb0zKtI9ugTGzWOOjU,196093,4
['Comedown'],['Bush'],['3cNQr1CoiXnJoGg6wiMik1'],0.465,0.811,11,-5.008,0,0.0579,5.76e-05,0.00028,0.124,0.358,139.645,https://api.spotify.com/v1/tracks/3cNQr1CoiXnJoGg6wiMik1,https://api.spotify.com/v1/audio-analysis/3cNQr1CoiXnJoGg6wiMik1,326667,4
['Glycerine'],['Bush'],['0l9l90a1zB3wUObtwWbqHy'],0.447,0.337,5,-11.402,1,0.0325,0.0365,0.00124,0.0945,0.0827,114.422,https://api.spotify.com/v1/tracks/0l9l90a1zB3wUObtwWbqHy,https://api.spotify.com/v1/audio-analysis/0l9l90a1zB3wUObtwWbqHy,266493,4
['Dani California'],['Red Hot Chili Peppers'],['10Nmj3JCNoMeBQ87uw5j8k'],0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/audio-analysis/10Nmj3JCNoMeBQ87uw5j8k,282160,4
['December'],['Collective Soul'],['2PrUKG4kAO27esFEtQu9rL'],0.684,0.645,0,-5.707,1,0.0272,0.589,0.00432,0.18,0.366,121.995,https://api.spotify.com/v1/tracks/2PrUKG4kAO27esFEtQu9rL,https://api.spotify.com/v1/audio-analysis/2PrUKG4kAO27esFEtQu9rL,285000,4
['A Long December'],['Counting Crows'],['5V8518q2DbhoGDlI3qW1Be'],0.403,0.589,5,-5.941,1,0.0284,0.506,0.00547,0.272,0.393,141.743,https://api.spotify.com/v1/tracks/5V8518q2DbhoGDlI3qW1Be,https://api.spotify.com/v1/audio-analysis/5V8518q2DbhoGDlI3qW1Be,297293,4
['Mr. Jones'],['Counting Crows'],['7n3REqDfZBpkd0bEpGu2H3'],0.571,0.836,0,-5.556,1,0.0371,0.193,4.09e-06,0.182,0.73,141.608,https://api.spotify.com/v1/tracks/7n3REqDfZBpkd0bEpGu2H3,https://api.spotify.com/v1/audio-analysis/7n3REqDfZBpkd0bEpGu2H3,272733,4
['Show Me How to Live'],['Audioslave'],['1Qdnvn4XlmZANCVy3XjrQo'],0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,https://api.spotify.com/v1/tracks/1Qdnvn4XlmZANCVy3XjrQo,https://api.spotify.com/v1/audio-analysis/1Qdnvn4XlmZANCVy3XjrQo,277840,4
['Estranged'],"[""Guns N' Roses""]",['00hY9G7oTlWd86U3FYzwoH'],0.366,0.766,11,-8.325,1,0.034,0.0109,0.46,0.355,0.175,89.1,https://api.spotify.com/v1/tracks/00hY9G7oTlWd86U3FYzwoH,https://api.spotify.com/v1/audio-analysis/00hY9G7oTlWd86U3FYzwoH,563893,4
"[""It's Been Awhile""]",['Staind'],['1BExV8JprNJLvLeDE9qdEW'],0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,https://api.spotify.com/v1/tracks/1BExV8JprNJLvLeDE9qdEW,https://api.spotify.com/v1/audio-analysis/1BExV8JprNJLvLeDE9qdEW,264707,4
['Lightning Crashes'],['Live'],['5vVmnv4EN3X2VBa5Fo3UFM'],0.391,0.427,11,-9.271,1,0.0438,0.263,8.62e-06,0.174,0.45,93.192,https://api.spotify.com/v1/tracks/5vVmnv4EN3X2VBa5Fo3UFM,https://api.spotify.com/v1/audio-analysis/5vVmnv4EN3X2VBa5Fo3UFM,324500,4
['Like a Stone'],['Audioslave'],['3YuaBvuZqcwN3CEAyyoaei'],0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,https://api.spotify.com/v1/tracks/3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/audio-analysis/3YuaBvuZqcwN3CEAyyoaei,293960,4
['I Am the Highway'],['Audioslave'],['3bwAS8cN7Xtzvv5UurJOOX'],0.341,0.662,9,-5.023,0,0.0335,0.105,0.0,0.113,0.2,174.875,https://api.spotify.com/v1/tracks/3bwAS8cN7Xtzvv5UurJOOX,https://api.spotify.com/v1/audio-analysis/3bwAS8cN7Xtzvv5UurJOOX,334907,4
['Losing My Religion'],['R.E.M.'],['12axV6NUqaYH3yFUWwArzr'],0.671,0.849,9,-5.963,0,0.0283,0.0879,0.0,0.0971,0.801,125.429,https://api.spotify.com/v1/tracks/12axV6NUqaYH3yFUWwArzr,https://api.spotify.com/v1/audio-analysis/12axV6NUqaYH3yFUWwArzr,269000,4
['One World'],['the feelers'],['1PNntn0PAh1g11Li9MYROQ'],0.42,0.847,7,-3.902,1,0.035,0.0355,0.0,0.123,0.654,188.133,https://api.spotify.com/v1/tracks/1PNntn0PAh1g11Li9MYROQ,https://api.spotify.com/v1/audio-analysis/1PNntn0PAh1g11Li9MYROQ,263507,4
['Paradise City'],"[""Guns N' Roses""]",['3YBZIN3rekqsKxbJc9FZko'],0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,https://api.spotify.com/v1/tracks/3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/audio-analysis/3YBZIN3rekqsKxbJc9FZko,405640,4
['Santa Monica'],['Everclear'],['37EJtTS7jT5WUyXGZzrwnI'],0.491,0.942,7,-5.333,1,0.132,0.156,0.0,0.367,0.387,100.446,https://api.spotify.com/v1/tracks/37EJtTS7jT5WUyXGZzrwnI,https://api.spotify.com/v1/audio-analysis/37EJtTS7jT5WUyXGZzrwnI,191507,4
['Scar Tissue'],['Red Hot Chili Peppers'],['1G391cbiT3v3Cywg8T7DM1'],0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,https://api.spotify.com/v1/tracks/1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/audio-analysis/1G391cbiT3v3Cywg8T7DM1,215907,4
['Self Esteem'],['The Offspring'],['1FkoVC85Ds3mFoK0fVqEqP'],0.488,0.862,0,-7.595,1,0.0476,0.0204,0.0,0.359,0.706,104.56,https://api.spotify.com/v1/tracks/1FkoVC85Ds3mFoK0fVqEqP,https://api.spotify.com/v1/audio-analysis/1FkoVC85Ds3mFoK0fVqEqP,257827,4
['Sex & Candy'],['Marcy Playground'],['5mkGfmJGFZpwK9nA5amOhv'],0.67,0.558,2,-9.159,1,0.0251,0.238,0.0,0.106,0.63,80.511,https://api.spotify.com/v1/tracks/5mkGfmJGFZpwK9nA5amOhv,https://api.spotify.com/v1/audio-analysis/5mkGfmJGFZpwK9nA5amOhv,173493,4
['Shine'],['Collective Soul'],['1HZ3cUZUw5htSFmah1V8Ko'],0.54,0.423,6,-8.799,1,0.0283,0.294,0.0884,0.152,0.353,150.135,https://api.spotify.com/v1/tracks/1HZ3cUZUw5htSFmah1V8Ko,https://api.spotify.com/v1/audio-analysis/1HZ3cUZUw5htSFmah1V8Ko,306040,4
['Soul to Squeeze'],['Red Hot Chili Peppers'],['3arKRnq9OUd7yq6LRwVW8I'],0.663,0.546,5,-5.234,1,0.0269,0.0322,0.000572,0.107,0.656,88.171,https://api.spotify.com/v1/tracks/3arKRnq9OUd7yq6LRwVW8I,https://api.spotify.com/v1/audio-analysis/3arKRnq9OUd7yq6LRwVW8I,289533,4
"[""Sweet Child O' Mine""]","[""Guns N' Roses""]",['7o2CTH4ctstm8TNelqjb51'],0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,https://api.spotify.com/v1/tracks/7o2CTH4ctstm8TNelqjb51,https://api.spotify.com/v1/audio-analysis/7o2CTH4ctstm8TNelqjb51,354520,4
['Through Glass'],['Stone Sour'],['76aadnUFFANRNDs6L3aqxw'],0.545,0.753,3,-4.618,0,0.036,0.0417,0.0,0.389,0.434,105.754,https://api.spotify.com/v1/tracks/76aadnUFFANRNDs6L3aqxw,https://api.spotify.com/v1/audio-analysis/76aadnUFFANRNDs6L3aqxw,282947,4
['The World I Know'],['Collective Soul'],['794pcMq18sBEsmwjRq0aOI'],0.514,0.704,2,-4.724,1,0.0261,0.0515,0.00219,0.228,0.386,76.975,https://api.spotify.com/v1/tracks/794pcMq18sBEsmwjRq0aOI,https://api.spotify.com/v1/audio-analysis/794pcMq18sBEsmwjRq0aOI,255467,4
['Where The River Flows'],['Collective Soul'],['2CWUT92RfJa7il0QwK9VAG'],0.728,0.731,7,-7.087,0,0.0316,0.342,0.000135,0.104,0.964,127.597,https://api.spotify.com/v1/tracks/2CWUT92RfJa7il0QwK9VAG,https://api.spotify.com/v1/audio-analysis/2CWUT92RfJa7il0QwK9VAG,215867,4
['Tomorrow'],['Silverchair'],['5Heu4Nyrx3w5agcWLhqFyo'],0.305,0.698,2,-7.086,1,0.0337,0.000447,0.000189,0.107,0.477,146.298,https://api.spotify.com/v1/tracks/5Heu4Nyrx3w5agcWLhqFyo,https://api.spotify.com/v1/audio-analysis/5Heu4Nyrx3w5agcWLhqFyo,266200,4
['My Name Is Human'],['Highly Suspect'],['3VYgUNGdcQwfjDukoYkFWf'],0.515,0.725,2,-5.523,0,0.0289,6.55e-05,0.000105,0.0864,0.168,139.971,https://api.spotify.com/v1/tracks/3VYgUNGdcQwfjDukoYkFWf,https://api.spotify.com/v1/audio-analysis/3VYgUNGdcQwfjDukoYkFWf,258640,4
['Waste A Moment'],['Kings of Leon'],['4abm3RbYBcQlrxdV1ObjUj'],0.436,0.85,2,-4.86,1,0.0617,0.000861,0.74,0.128,0.537,152.644,https://api.spotify.com/v1/tracks/4abm3RbYBcQlrxdV1ObjUj,https://api.spotify.com/v1/audio-analysis/4abm3RbYBcQlrxdV1ObjUj,183093,4
['In The Air Tonight'],['Phil Collins'],['7Dbg5O9nNWu6SWxDjJ9qoq'],0.597,0.313,2,-10.791,0,0.0265,0.669,6.23e-06,0.0734,0.357,94.987,https://api.spotify.com/v1/tracks/7Dbg5O9nNWu6SWxDjJ9qoq,https://api.spotify.com/v1/audio-analysis/7Dbg5O9nNWu6SWxDjJ9qoq,333120,4
['Beds Are Burning - Remastered'],['Midnight Oil'],['6Nabz5Gsy80XL0MJoOmgF8'],0.754,0.496,0,-8.7,1,0.0351,0.00539,0.000152,0.0871,0.341,119.186,https://api.spotify.com/v1/tracks/6Nabz5Gsy80XL0MJoOmgF8,https://api.spotify.com/v1/audio-analysis/6Nabz5Gsy80XL0MJoOmgF8,258173,4
['Gimme Shelter'],['The Rolling Stones'],['1dv3ePjze9tPq2pk8eWJdR'],0.63,0.616,1,-8.128,0,0.0309,0.463,0.0408,0.173,0.509,118.65,https://api.spotify.com/v1/tracks/1dv3ePjze9tPq2pk8eWJdR,https://api.spotify.com/v1/audio-analysis/1dv3ePjze9tPq2pk8eWJdR,270773,4
['Kryptonite'],['3 Doors Down'],['6ZOBP3NvffbU4SZcrnt1k6'],0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/audio-analysis/6ZOBP3NvffbU4SZcrnt1k6,233933,4
['Home Again'],['Shihad'],['2LxUrrZ9lvNmHUtgiQBUG9'],0.528,0.955,7,-5.162,0,0.0868,0.000741,0.761,0.226,0.396,120.122,https://api.spotify.com/v1/tracks/2LxUrrZ9lvNmHUtgiQBUG9,https://api.spotify.com/v1/audio-analysis/2LxUrrZ9lvNmHUtgiQBUG9,214653,4
['Sultans Of Swing'],['Dire Straits'],['3LTMnFa0hhwisyq6ILahyj'],0.731,0.797,5,-9.992,1,0.0309,0.0771,0.0248,0.334,0.933,148.192,https://api.spotify.com/v1/tracks/3LTMnFa0hhwisyq6ILahyj,https://api.spotify.com/v1/audio-analysis/3LTMnFa0hhwisyq6ILahyj,348624,4
['Gutter Black'],['Hello Sailor'],['5kuRewsgcS9h7FI829oLWA'],0.593,0.793,2,-9.294,1,0.0959,0.0607,5.23e-05,0.141,0.715,142.227,https://api.spotify.com/v1/tracks/5kuRewsgcS9h7FI829oLWA,https://api.spotify.com/v1/audio-analysis/5kuRewsgcS9h7FI829oLWA,177027,4
['Lonely Boy'],['The Black Keys'],['3dOAXUx7I1qnzWzxdnsyB8'],0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,https://api.spotify.com/v1/tracks/3dOAXUx7I1qnzWzxdnsyB8,https://api.spotify.com/v1/audio-analysis/3dOAXUx7I1qnzWzxdnsyB8,193653,4
"[""Howlin' for You""]",['The Black Keys'],['6jJh23rlq3Zf2IlyuXeFaF'],0.704,0.737,11,-6.64,1,0.103,0.0296,0.0762,0.113,0.478,132.644,https://api.spotify.com/v1/tracks/6jJh23rlq3Zf2IlyuXeFaF,https://api.spotify.com/v1/audio-analysis/6jJh23rlq3Zf2IlyuXeFaF,191843,4
['Gold on the Ceiling'],['The Black Keys'],['46iI0binWzpkEJgIWTYUBR'],0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,https://api.spotify.com/v1/tracks/46iI0binWzpkEJgIWTYUBR,https://api.spotify.com/v1/audio-analysis/46iI0binWzpkEJgIWTYUBR,224333,4
['Hotel California - 2013 Remaster'],['Eagles'],['40riOy7x9W7GXjyGp4pjAv'],0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4
['Bloodfeather'],['Highly Suspect'],['66Avcq6c51vcMGXLzHH5d7'],0.547,0.792,9,-5.645,0,0.035,0.000383,0.000259,0.106,0.395,97.998,https://api.spotify.com/v1/tracks/66Avcq6c51vcMGXLzHH5d7,https://api.spotify.com/v1/audio-analysis/66Avcq6c51vcMGXLzHH5d7,234093,4
['Lydia'],['Highly Suspect'],['7yoBjKO6cCnK3zV8gr1k4e'],0.417,0.706,6,-4.652,0,0.0945,0.00933,0.000572,0.474,0.512,127.884,https://api.spotify.com/v1/tracks/7yoBjKO6cCnK3zV8gr1k4e,https://api.spotify.com/v1/audio-analysis/7yoBjKO6cCnK3zV8gr1k4e,242560,4
['Bad Company'],['Five Finger Death Punch'],['7MoA7Nfk8C52FX8f9pAzPp'],0.557,0.886,11,-4.196,0,0.0498,0.000595,9.84e-05,0.0904,0.17,114.025,https://api.spotify.com/v1/tracks/7MoA7Nfk8C52FX8f9pAzPp,https://api.spotify.com/v1/audio-analysis/7MoA7Nfk8C52FX8f9pAzPp,262440,4
['The Sound of Silence'],['Disturbed'],['1Cj2vqUwlJVG27gJrun92y'],0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,https://api.spotify.com/v1/tracks/1Cj2vqUwlJVG27gJrun92y,https://api.spotify.com/v1/audio-analysis/1Cj2vqUwlJVG27gJrun92y,248467,4
['House of The Rising Sun'],['Five Finger Death Punch'],['4ZmX8elKMkH0MfniNi0Adu'],0.47,0.964,4,-2.839,0,0.09,0.00171,0.00112,0.107,0.264,76.969,https://api.spotify.com/v1/tracks/4ZmX8elKMkH0MfniNi0Adu,https://api.spotify.com/v1/audio-analysis/4ZmX8elKMkH0MfniNi0Adu,247388,4
['Run to the Hills - 1998 Remastered Version'],['Iron Maiden'],['2JS1iE5A5RHvUPH5Zl9jlF'],0.221,0.956,0,-4.641,1,0.0876,0.0103,0.000523,0.195,0.432,173.254,https://api.spotify.com/v1/tracks/2JS1iE5A5RHvUPH5Zl9jlF,https://api.spotify.com/v1/audio-analysis/2JS1iE5A5RHvUPH5Zl9jlF,233960,4
['Toxicity'],['System Of A Down'],['7MeXwzhSDGfqNfuFANgzVC'],0.407,0.876,8,-4.145,1,0.0529,0.000254,0.00265,0.215,0.521,116.335,https://api.spotify.com/v1/tracks/7MeXwzhSDGfqNfuFANgzVC,https://api.spotify.com/v1/audio-analysis/7MeXwzhSDGfqNfuFANgzVC,218933,3
['Chop Suey!'],['System Of A Down'],['5V3mdRI2yQxbSsJGDPc5lD'],0.42,0.929,7,-3.899,0,0.121,0.000353,0.000747,0.122,0.3,127.204,https://api.spotify.com/v1/tracks/5V3mdRI2yQxbSsJGDPc5lD,https://api.spotify.com/v1/audio-analysis/5V3mdRI2yQxbSsJGDPc5lD,210240,4
['Aerials'],['System Of A Down'],['1twBt7aZiy7HWPG025QGuP'],0.404,0.923,0,-4.235,0,0.0547,0.00107,0.0163,0.0637,0.248,81.058,https://api.spotify.com/v1/tracks/1twBt7aZiy7HWPG025QGuP,https://api.spotify.com/v1/audio-analysis/1twBt7aZiy7HWPG025QGuP,235600,4
